title,overview,cosine_similarity
국립전파연구원,무인항공기 활용 등 전파이용기술 연구 대한민국 1711102251.0 무인항공기 전파분석과 전파 이용 신기술 및 데이터 표준화 연구 최광호EQU 테라헤르츠파 정반사율 및 안테나특성 측정용 장비 구매 1711060315.0 2.02e+19 NFEC-2018-02-242266 2017.0 2017.0 P71 과학기술정보통신부 1.35E+22 주파수활용여건조성 ACE0012 10411.0 기타 정보기술 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 ED0707 전자 계측기 EE0599 달리 분류되지 않는 위성/전파 nan nan,"0.875860791528477,0.8758607915284768,0.6918250831226448,0.6526227188314145,0.6458741883632416,0.6289750365167878,0.6199472948267795,0.6199472948267793,0.5976162165617349,0.5475631375997498"
국립전파연구원,2014 미래전파 창의설계·제작 경진대회 대한민국 1711020507.0 미래전파 창의설계제작 경진대회 이택경EQU 친환경 전파특성 지도의 단계별 구축(1차년도) 1711009026.0 2.02e+19 NFEC-2015-02-196444 2013.0 2013.0 P12 미래창조과학부 1.25E+22 미래전파이용기반조성 ACE0012 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 10200.0 초고속 무선 멀티미디어/4G이동통신기술 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.6507517543454615,0.6507517543454615,0.6475178025942916,0.576285053627083,0.5552075264451226,0.5444556218083707,0.541519597689948,0.5387671935182277,0.5239705615454038,0.4951626286069191"
국립전파연구원,2014 미래전파 창의설계·제작 경진대회 대한민국 1711020507.0 미래전파 창의설계제작 경진대회 이택경EQU 무인항공기 활용 등 전파이용기술 연구 1711173093.0 2.02e+19 NFEC-2022-11-282498 2022.0 2022.0 P71 과학기술정보통신부 1.63E+23 전파자원의효율적확보기반조성사업 ACE0012 10411.0 기타 정보기술 110701.0 초고속·대용량·초저지연 통신 네트워크 기술 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.7123214419444498,0.7123214419444498,0.700469108602401,0.6141880655225037,0.5820932621556311,0.562393562994426,0.5409916896479499,0.513774989719417,0.4951626286069191,0.47543341988212456"
국립전파연구원,2014 미래전파 창의설계·제작 경진대회 대한민국 1711020507.0 미래전파 창의설계제작 경진대회 이택경EQU 테라헤르츠파 전파전달 측정시스템 구축을 위한 장비 구매 1711048237.0 2.02e+19 NFEC-2017-03-236876 2016.0 2016.0 P12 미래창조과학부 1.35E+22 주파수활용여건조성 ACE0012 10314.0 신호처리기술(영상·음성처리·인식·합성) 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.6685782666133112,0.655541285500268,0.655541285500268,0.6522271984619646,0.6128931118915183,0.5815060764145793,0.5479720100434715,0.5444556218083707,0.5292233137813712,0.47543341988212456"
국립전파연구원,2014 미래전파 창의설계·제작 경진대회 대한민국 1711020507.0 미래전파 창의설계제작 경진대회 이택경EQU 무인항공기 전파분석과 전파 이용 신기술 및 데이터 표준화 연구 1711102251.0 2.02e+19 NFEC-2020-02-260856 2019.0 2019.0 P71 과학기술정보통신부 1.35E+22 전파자원의효율적확보기반조성(R&D) ACE0012 10411.0 기타 정보기술 90502.0 ICT기반 자원 개발·처리 기술 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.7070105692152551,0.6844187952877002,0.6572068721482432,0.6572068721482432,0.5955058530247247,0.5704365584435249,0.5479720100434715,0.5409916896479499,0.5387671935182277,0.5181013825242666"
국립전파연구원,2014 미래전파 창의설계·제작 경진대회 대한민국 1711020507.0 미래전파 창의설계제작 경진대회 이택경EQU 무인항공기 활용 등 전파이용기술 연구를 위한 장비 구매 1711079124.0 2.02e+19 NFEC-2019-01-248593 2018.0 2018.0 P71 과학기술정보통신부 1.35E+22 전파자원의효율적확보기반조성(R&D) ACE0012 10411.0 기타 정보기술 120101.0 위의 중점과학기술에 속하지 않는 기타 연구 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.6894921605055064,0.6844187952877002,0.655379681536676,0.655379681536676,0.6407662677287724,0.6128931118915183,0.5820932621556311,0.5552075264451226,0.5384742239965171,0.4862984356752583"
국립전파연구원,2014 미래전파 창의설계·제작 경진대회 대한민국 1711020507.0 미래전파 창의설계제작 경진대회 이택경EQU 테라헤르츠파 정반사율 및 안테나특성 측정용 장비 구매 1711060315.0 2.02e+19 NFEC-2018-02-242266 2017.0 2017.0 P71 과학기술정보통신부 1.35E+22 주파수활용여건조성 ACE0012 10411.0 기타 정보기술 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 ED0707 전자 계측기 EE0599 달리 분류되지 않는 위성/전파 nan nan,"0.6894921605055064,0.6685782666133112,0.6318582215204511,0.6318582215204511,0.6289750365167878,0.5955058530247247,0.5558333096870189,0.541519597689948,0.513774989719417,0.5035143004133128"
국립전파연구원,시험소 간 안테나 고속측정 시험방법 유효성 검증연구 대한민국 1711139186.0 신기술적용 안테나 고속측정 기술개발(3차년도) 박정규EQU 친환경 전파특성 지도의 단계별 구축(1차년도) 1711009026.0 2.02e+19 NFEC-2015-02-196444 2013.0 2013.0 P12 미래창조과학부 1.25E+22 미래전파이용기반조성 ACE0012 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 10200.0 초고속 무선 멀티미디어/4G이동통신기술 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.6197678857757233,0.6197678857757233,0.6166879103071377,0.5982220342989452,0.5865513438459118,0.5850925860757837,0.5819224047669205,0.576285053627083,0.5399869853419348,0.4990230529064703"
국립전파연구원,시험소 간 안테나 고속측정 시험방법 유효성 검증연구 대한민국 1711139186.0 신기술적용 안테나 고속측정 기술개발(3차년도) 박정규EQU 무인항공기 활용 등 전파이용기술 연구 1711173093.0 2.02e+19 NFEC-2022-11-282498 2022.0 2022.0 P71 과학기술정보통신부 1.63E+23 전파자원의효율적확보기반조성사업 ACE0012 10411.0 기타 정보기술 110701.0 초고속·대용량·초저지연 통신 네트워크 기술 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.6813785858120938,0.6813785858120938,0.6700411113860352,0.620564435226989,0.6141880655225037,0.5819884707706549,0.5578587734824864,0.5399869853419348,0.5379634924043898,0.5217500604969844"
국립전파연구원,시험소 간 안테나 고속측정 시험방법 유효성 검증연구 대한민국 1711139186.0 신기술적용 안테나 고속측정 기술개발(3차년도) 박정규EQU 테라헤르츠파 전파전달 측정시스템 구축을 위한 장비 구매 1711048237.0 2.02e+19 NFEC-2017-03-236876 2016.0 2016.0 P12 미래창조과학부 1.35E+22 주파수활용여건조성 ACE0012 10314.0 신호처리기술(영상·음성처리·인식·합성) 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.6998723196723369,0.6500799657154941,0.6247055281218494,0.6247055281218494,0.6215473311641625,0.5900133244531672,0.5865513438459118,0.5815060764145793,0.5217500604969844,0.5043293794652263"
국립전파연구원,시험소 간 안테나 고속측정 시험방법 유효성 검증연구 대한민국 1711139186.0 신기술적용 안테나 고속측정 기술개발(3차년도) 박정규EQU 무인항공기 전파분석과 전파 이용 신기술 및 데이터 표준화 연구 1711102251.0 2.02e+19 NFEC-2020-02-260856 2019.0 2019.0 P71 과학기술정보통신부 1.35E+22 전파자원의효율적확보기반조성(R&D) ACE0012 10411.0 기타 정보기술 90502.0 ICT기반 자원 개발·처리 기술 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.7151299057442841,0.6728939111430867,0.6342049511088672,0.6254934818312532,0.625493481831253,0.5900133244531672,0.5819884707706549,0.5819224047669205,0.5704365584435249,0.4931005006648659"
국립전파연구원,시험소 간 안테나 고속측정 시험방법 유효성 검증연구 대한민국 1711139186.0 신기술적용 안테나 고속측정 기술개발(3차년도) 박정규EQU 무인항공기 활용 등 전파이용기술 연구를 위한 장비 구매 1711079124.0 2.02e+19 NFEC-2019-01-248593 2018.0 2018.0 P71 과학기술정보통신부 1.35E+22 전파자원의효율적확보기반조성(R&D) ACE0012 10411.0 기타 정보기술 120101.0 위의 중점과학기술에 속하지 않는 기타 연구 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.7202249929701046,0.7151299057442841,0.6500799657154941,0.6214583393853798,0.6214583393853798,0.620564435226989,0.6076012911221237,0.5982220342989452,0.5384742239965171,0.46112845239853784"
국립전파연구원,시험소 간 안테나 고속측정 시험방법 유효성 검증연구 대한민국 1711139186.0 신기술적용 안테나 고속측정 기술개발(3차년도) 박정규EQU 테라헤르츠파 정반사율 및 안테나특성 측정용 장비 구매 1711060315.0 2.02e+19 NFEC-2018-02-242266 2017.0 2017.0 P71 과학기술정보통신부 1.35E+22 주파수활용여건조성 ACE0012 10411.0 기타 정보기술 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 ED0707 전자 계측기 EE0599 달리 분류되지 않는 위성/전파 nan nan,"0.7202249929701046,0.6998723196723369,0.6342049511088672,0.6003556545576827,0.6003556545576827,0.5976162165617349,0.5850925860757837,0.5578587734824864,0.5558333096870189,0.4784105786839147"
국립전파연구원,무인항공기 활용 등 전파이용기술 연구 대한민국 1711124786.0 무인항공기 활용 등 전파이용기술 연구 최광호EQU 친환경 전파특성 지도의 단계별 구축(1차년도) 1711009026.0 2.02e+19 NFEC-2015-02-196444 2013.0 2013.0 P12 미래창조과학부 1.25E+22 미래전파이용기반조성 ACE0012 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 10200.0 초고속 무선 멀티미디어/4G이동통신기술 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.9656339429206011,0.8824444363548984,0.6507517543454615,0.6197678857757233,0.5696941525369232,0.5483330226705065,0.5159987620941366,0.4980365471480763,0.4923373782579485,0.4851944275721195"
국립전파연구원,무인항공기 활용 등 전파이용기술 연구 대한민국 1711124786.0 무인항공기 활용 등 전파이용기술 연구 최광호EQU 무인항공기 활용 등 전파이용기술 연구 1711173093.0 2.02e+19 NFEC-2022-11-282498 2022.0 2022.0 P71 과학기술정보통신부 1.63E+23 전파자원의효율적확보기반조성사업 ACE0012 10411.0 기타 정보기술 110701.0 초고속·대용량·초저지연 통신 네트워크 기술 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.9744288606055285,0.909160525374984,0.7123214419444498,0.6813785858120938,0.6287000295080206,0.6144720313079984,0.5865804510927469,0.5523105018589772,0.5235552946862744,0.5133655175413039"
국립전파연구원,무인항공기 활용 등 전파이용기술 연구 대한민국 1711124786.0 무인항공기 활용 등 전파이용기술 연구 최광호EQU 테라헤르츠파 전파전달 측정시스템 구축을 위한 장비 구매 1711048237.0 2.02e+19 NFEC-2017-03-236876 2016.0 2016.0 P12 미래창조과학부 1.35E+22 주파수활용여건조성 ACE0012 10314.0 신호처리기술(영상·음성처리·인식·합성) 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.9661364914475911,0.8841097842773463,0.655541285500268,0.6247055281218494,0.6242810827419085,0.6066097246078304,0.5891928261146893,0.5746524723374801,0.5745127530985339,0.5244148577820313"
국립전파연구원,무인항공기 활용 등 전파이용기술 연구 대한민국 1711124786.0 무인항공기 활용 등 전파이용기술 연구 최광호EQU 무인항공기 전파분석과 전파 이용 신기술 및 데이터 표준화 연구 1711102251.0 2.02e+19 NFEC-2020-02-260856 2019.0 2019.0 P71 과학기술정보통신부 1.35E+22 전파자원의효율적확보기반조성(R&D) ACE0012 10411.0 기타 정보기술 90502.0 ICT기반 자원 개발·처리 기술 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.9676642512173772,0.9156244792542944,0.7684242088869658,0.6905848822386674,0.6592202975367042,0.6572068721482432,0.625493481831253,0.6225250694788887,0.6199472948267793,0.5739615272828801"
국립전파연구원,무인항공기 활용 등 전파이용기술 연구 대한민국 1711124786.0 무인항공기 활용 등 전파이용기술 연구 최광호EQU 무인항공기 활용 등 전파이용기술 연구를 위한 장비 구매 1711079124.0 2.02e+19 NFEC-2019-01-248593 2018.0 2018.0 P71 과학기술정보통신부 1.35E+22 전파자원의효율적확보기반조성(R&D) ACE0012 10411.0 기타 정보기술 120101.0 위의 중점과학기술에 속하지 않는 기타 연구 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.9695774116709093,0.8918192855635734,0.6905848822386674,0.6868220149479791,0.6592202975367043,0.655379681536676,0.6535641860513739,0.6214583393853798,0.6144720313079984,0.6066097246078304"
국립전파연구원,무인항공기 활용 등 전파이용기술 연구 대한민국 1711124786.0 무인항공기 활용 등 전파이용기술 연구 최광호EQU 테라헤르츠파 정반사율 및 안테나특성 측정용 장비 구매 1711060315.0 2.02e+19 NFEC-2018-02-242266 2017.0 2017.0 P71 과학기술정보통신부 1.35E+22 주파수활용여건조성 ACE0012 10411.0 기타 정보기술 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 ED0707 전자 계측기 EE0599 달리 분류되지 않는 위성/전파 nan nan,"0.9636426995970556,0.8758607915284768,0.6868220149479791,0.6535641860513739,0.6318582215204511,0.6242810827419085,0.6020255959120768,0.6003556545576827,0.5891928261146891,0.5594761561673471"
국립전파연구원,저고도 소형드론 식별·주파수 무선설비 기술기준 선행연구 대한민국 1711101875.0 저고도 소형드론 식별·주파수 운용요구 및 제도개선 사항 도출 연구 배석희EQU 친환경 전파특성 지도의 단계별 구축(1차년도) 1711009026.0 2.02e+19 NFEC-2015-02-196444 2013.0 2013.0 P12 미래창조과학부 1.25E+22 미래전파이용기반조성 ACE0012 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 10200.0 초고속 무선 멀티미디어/4G이동통신기술 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.6739408301616576,0.662197696247608,0.6616492869675572,0.6586376740968777,0.6208286077575245,0.5696941525369232,0.5696941525369232,0.5666422939606731,0.5239705615454038,0.4990230529064703"
국립전파연구원,저고도 소형드론 식별·주파수 무선설비 기술기준 선행연구 대한민국 1711101875.0 저고도 소형드론 식별·주파수 운용요구 및 제도개선 사항 도출 연구 배석희EQU 무인항공기 활용 등 전파이용기술 연구 1711173093.0 2.02e+19 NFEC-2022-11-282498 2022.0 2022.0 P71 과학기술정보통신부 1.63E+23 전파자원의효율적확보기반조성사업 ACE0012 10411.0 기타 정보기술 110701.0 초고속·대용량·초저지연 통신 네트워크 기술 EE0599 달리 분류되지 않는 위성/전파 nan nan nan nan,"0.6892128077240809,0.6558020729025144,0.6368846221309646,0.6287000295080206,0.6287000295080206,0.6208286077575245,0.6184096835268669,0.6054150255697626,0.562393562994426,0.5379634924043898"
