,BusinessNum,applicantName,applicationDate,applicationNumber,inventionTitle,ipcNumber,registerNumber,registerStatus
6100,5028106683,,,,,,,
6101,5048101355,,,,,,,
6102,3018102314,,,,,,,
6103,1292509902,,,,,,,
6104,1138104421,,,,,,,
6105,2158709657,,,,,,,
6106,1340209296,,,,,,,
6107,3148109082,,,,,,,
6108,6398601643,,,,,,,
6109,1198104295,,,,,,,
6110,6168102826,,,,,,,
6111,6138603127,,,,,,,
6112,1058700353,,,,,,,
6113,1198105798,,,,,,,
6114,5038103507,,,,,,,
6115,1058606628,,,,,,,
6116,3781005448,,,,,,,
6117,6628108180,,,,,,,
6118,3138806412,,,,,,,
6119,1228101039,,,,,,,
6120,8368103209,,,,,,,
6121,1608104528,,,,,,,
6122,4058701626,,,,,,,
6123,1351205361,,,,,,,
6124,6938100979,,,,,,,
6125,2208706643,,,,,,,
6126,2068606275,,,,,,,
6127,6178701677,,,,,,,
6128,8308802251,,,,,,,
6129,3488104464,,,,,,,
6130,8258605402,,,,,,,
6131,2118800161,,,,,,,
6132,2758704694,,,,,,,
6133,1108100110,,,,,,,
6134,2128103774,,,,,,,
6135,1248600424,,,,,,,
6136,4998703712,,,,,,,
6137,4168101810,,,,,,,
6138,3350407245,,,,,,,
6139,3148609244,,,,,,,
6140,3148105262,,,,,,,
6141,3058103715,,,,,,,
6142,4128103553,,,,,,,
6143,8088702318,,,,,,,
6144,5148709883,,,,,,,
6145,1058206808,,,,,,,
6146,6138107556,,,,,,,
6147,6948102266,,,,,,,
6148,4088108682,,,,,,,
6149,3138109835,,,,,,,
6150,7684304304,,,,,,,
6151,7048607558,,,,,,,
6152,1178101784,,,,,,,
6153,1198108847,,,,,,,
6154,6398806253,['주식회사 호성'],2012-02-01,2.02E+12,굴착공을 이용한 우수 저장 장치,"['E03F 1/00', 'E03F 5/10', 'E03F 5/14']",2.00E+12,소멸
6155,7158607119,,,,,,,
6156,1058708017,,,,,,,
6157,1208606330,,,,,,,
6158,6108606657,,,,,,,
6159,2177400915,,,,,,,
6160,6788805861,,,,,,,
6161,2018108295,,,,,,,
6162,5998808884,,,,,,,
6163,5068109878,,,,,,,
6164,1058606360,,,,,,,
6165,6678502116,,,,,,,
6166,8728709103,,,,,,,
6167,5188604076,,,,,,,
6168,1058701187,,,,,,,
6169,3148101302,,,,,,,
6170,1268604861,,,,,,,
6171,6178105276,,,,,,,
6172,5048109983,,,,,,,
6173,5548104584,,,,,,,
6174,1148600688,,,,,,,
6175,4178108926,,,,,,,
6176,5088104103,,,,,,,
6177,1058703614,,,,,,,
6178,1178107954,,,,,,,
6179,2038101264,,,,,,,
6180,2098106867,,,,,,,
6181,1838804543,,,,,,,
6182,4158103797,,,,,,,
6183,1068608555,,,,,,,
6184,8218605684,,,,,,,
6185,2018602630,,,,,,,
6186,1098106822,,,,,,,
6187,1058709959,,,,,,,
6188,4098608152,,,,,,,
6189,1091308608,,,,,,,
6190,6168102506,,,,,,,
6191,5022005083,,,,,,,
6192,2061106203,,,,,,,
6193,5038102449,,,,,,,
6194,6058109252,,,,,,,
6195,2068604057,,,,,,,
6196,4088108235,,,,,,,
6197,3128104336,,,,,,,
6198,6218105416,,,,,,,
6199,1128208975,,,,,,,
6200,4168104472,,,,,,,
6201,1058608095,,,,,,,
6202,1298605287,,,,,,,
6203,3148105236,,,,,,,
6204,6158108696,,,,,,,
6205,6158102924,,,,,,,
6206,2212602651,,,,,,,
6207,1018601653,,,,,,,
6208,1058700502,,,,,,,
6209,2208604830,,,,,,,
6210,8078101619,,,,,,,
6211,4078606889,,,,,,,
6212,1010607727,,,,,,,
6213,6288807316,,,,,,,
6214,6898608802,,,,,,,
6215,1078804745,,,,,,,
6216,1208609237,,,,,,,
6217,1238100120,,,,,,,
6218,4708802052,,,,,,,
6219,6428109710,,,,,,,
6220,1228600343,,,,,,,
6221,6138107858,,,,,,,
6222,3378802000,,,,,,,
6223,7568808374,,,,,,,
6224,8688104941,['주식회사 금동'],1996-09-17,2.02E+12,빗물받이 홈통 지지대,['E04D 13/072'],2.00E+12,소멸
6225,1328108908,,,,,,,
6226,1298109731,,,,,,,
6227,4168107798,,,,,,,
6228,1088108345,,,,,,,
6229,3093004235,,,,,,,
6230,3018108409,,,,,,,
6231,3128603214,,,,,,,
6232,3158109742,,,,,,,
6233,4765604303,,,,,,,
6234,1058700037,,,,,,,
6235,2708608614,,,,,,,
6236,5138103373,,,,,,,
6237,1678702790,,,,,,,
6238,5488804890,,,,,,,
6239,6218604183,,,,,,,
6240,3048106245,,,,,,,
6241,2208804393,,,,,,,
6242,1018107931,,,,,,,
6243,6758608889,,,,,,,
6244,1280700069,,,,,,,
6245,5498701551,,,,,,,
6246,1148607177,,,,,,,
6247,2068105376,,,,,,,
6248,2118709363,,,,,,,
6249,1408109388,,,,,,,
6250,1348108111,,,,,,,
6251,1238101035,,,,,,,
6252,6098107167,,,,,,,
6253,2108104408,,,,,,,
6254,6168106464,,,,,,,
6255,3698807356,,,,,,,
6256,1098600957,,,,,,,
6257,3108105080,,,,,,,
6258,1328100536,,,,,,,
6259,2128107297,,,,,,,
6260,8372501591,,,,,,,
6261,1058704281,,,,,,,
6262,2118701985,,,,,,,
6263,1058700902,,,,,,,
6264,3123305190,,,,,,,
6265,1058708103,,,,,,,
6266,1208608977,,,,,,,
6267,1268601661,,,,,,,
6268,1190300461,,,,,,,
6269,2208809055,,,,,,,
6270,2908607298,,,,,,,
6271,2118803569,,,,,,,
6272,5528700425,,,,,,,
6273,5028108883,,,,,,,
6274,4168100058,,,,,,,
6275,8158107819,,,,,,,
6276,1298604081,,,,,,,
6277,3178104864,,,,,,,
6278,6138103756,,,,,,,
6279,3148103549,,,,,,,
6280,1148604943,,,,,,,
6281,8718804734,,,,,,,
6282,5088605351,,,,,,,
6283,1228603029,,,,,,,
6284,8438608755,,,,,,,
6285,2068603073,,,,,,,
6286,3998704441,,,,,,,
6287,7308703183,,,,,,,
6288,6528604611,,,,,,,
6289,3080109107,,,,,,,
6290,6158105010,,,,,,,
6291,3788100334,,,,,,,
6292,5908707116,,,,,,,
6293,4238108685,,,,,,,
6294,1198108539,,,,,,,
6295,5020202119,,,,,,,
6296,5038107871,,,,,,,
6297,1018605525,,,,,,,
6298,2208702528,,,,,,,
6299,2618108669,,,,,,,
6300,4278806072,,,,,,,
6301,5060204997,,,,,,,
6302,2138601086,,,,,,,
6303,2208803576,,,,,,,
6304,1218104192,,,,,,,
6305,2248105204,,,,,,,
6306,1078708633,,,,,,,
6307,1178105200,,,,,,,
6308,1308103218,,,,,,,
6309,2158706979,,,,,,,
6310,1138100818,,,,,,,
6311,2068607071,,,,,,,
6312,1138604624,,,,,,,
6313,2568105311,,,,,,,
6314,5048102980,,,,,,,
6315,4908603255,,,,,,,
6316,5068109469,,,,,,,
6317,5022801714,,,,,,,
6318,1244601623,,,,,,,
6319,6158103729,,,,,,,
6320,1098102458,,,,,,,
6321,1198600953,,,,,,,
6322,5678100335,,,,,,,
6323,1138106566,,,,,,,
6324,8228707171,,,,,,,
6325,3148603021,,,,,,,
6326,1428108306,,,,,,,
6327,6071906592,,,,,,,
6328,1138608823,,,,,,,
6329,2098103074,,,,,,,
6330,2548702447,,,,,,,
6331,6341004775,,,,,,,
6332,5020108238,,,,,,,
6333,1248108933,,,,,,,
6334,3058606880,,,,,,,
6335,4028103249,,,,,,,
6336,6158102210,,,,,,,
6337,8708104412,,,,,,,
6338,2308101454,,,,,,,
6339,1058604185,,,,,,,
6340,4638105989,,,,,,,
6341,2148709054,,,,,,,
6342,5578808065,,,,,,,
6343,1168109321,,,,,,,
6344,4388607332,,,,,,,
6345,1300107505,,,,,,,
6346,5018102728,,,,,,,
6347,1198602440,,,,,,,
6348,6188605194,,,,,,,
6349,5048102121,,,,,,,
6350,1178100763,,,,,,,
6351,1108601069,,,,,,,
6352,1198600504,,,,,,,
6353,6168107557,,,,,,,
6354,2048204585,,,,,,,
6355,1068607738,,,,,,,
6356,5305107387,,,,,,,
6357,5038600749,,,,,,,
6358,1058606820,,,,,,,
6359,5048109686,,,,,,,
6360,2018104844,,,,,,,
6361,1058507862,,,,,,,
6362,2098609957,,,,,,,
6363,1218103288,,,,,,,
6364,2138606837,,,,,,,
6365,2618702997,,,,,,,
6366,7288109101,,,,,,,
6367,1048102882,,,,,,,
6368,1538701868,,,,,,,
6369,3148608721,,,,,,,
6370,1048106371,,,,,,,
6371,5088109765,,,,,,,
6372,2158103835,,,,,,,
6373,1018101005,,,,,,,
6374,1208603762,,,,,,,
6375,2488701887,,,,,,,
6376,1668603057,,,,,,,
6377,3908109750,,,,,,,
6378,8388607610,,,,,,,
6379,2208709966,,,,,,,
6380,6178109890,,,,,,,
6381,1262203153,,,,,,,
6382,1208800118,,,,,,,
6383,2018606922,,,,,,,
6384,2158606400,,,,,,,
6385,2248102751,,,,,,,
6386,8128803909,,,,,,,
6387,1078705019,,,,,,,
6388,2898106411,,,,,,,
6389,1078800081,,,,,,,
6390,5021400066,,,,,,,
6391,5058107518,,,,,,,
6392,4038109042,,,,,,,
6393,2148804557,,,,,,,
6394,4188109572,,,,,,,
6395,5528609487,,,,,,,
6396,6218109026,,,,,,,
6397,4018109013,,,,,,,
6398,5158104258,,,,,,,
6399,4408105490,,,,,,,
6400,1058608626,,,,,,,
6401,1968706970,,,,,,,
6402,2118808289,,,,,,,
6403,1058607613,,,,,,,
6404,1098101286,,,,,,,
6405,3148103170,,,,,,,
6406,1098108904,,,,,,,
6407,1408105116,,,,,,,
6408,1228607477,,,,,,,
6409,7048100982,,,,,,,
6410,2098102649,,,,,,,
6411,3448804934,,,,,,,
6412,1132308224,,,,,,,
6413,3968809994,,,,,,,
6414,5048100666,,,,,,,
6415,3148602999,,,,,,,
6416,4338105736,,,,,,,
6417,1238106532,,,,,,,
6418,1138606823,,,,,,,
6419,4268700023,,,,,,,
6420,4048102955,,,,,,,
6421,1278604594,,,,,,,
6422,3052300416,,,,,,,
6423,1138104234,,,,,,,
6424,1388103904,,,,,,,
6425,1558607375,,,,,,,
6426,2068101380,,,,,,,
6427,4278807999,,,,,,,
6428,1148602569,,,,,,,
6429,1188800471,,,,,,,
6430,3758701204,,,,,,,
6431,6162305673,,,,,,,
6432,2128207832,,,,,,,
6433,4168106814,,,,,,,
6434,3138106485,,,,,,,
6435,5618603349,,,,,,,
6436,8048706770,,,,,,,
6437,1048105613,,,,,,,
6438,2601108795,,,,,,,
6439,1348700838,,,,,,,
6440,5068106825,,,,,,,
6441,1108108556,,,,,,,
6442,2208808161,,,,,,,
6443,5798709025,,,,,,,
6444,1378601453,,,,,,,
6445,5048107005,,,,,,,
6446,8778608318,,,,,,,
6447,1018606202,,,,,,,
6448,1118604685,,,,,,,
6449,3128505877,,,,,,,
6450,8848800315,,,,,,,
6451,5031802327,,,,,,,
6452,1208701912,,,,,,,
6453,1358102061,,,,,,,
6454,1378606710,,,,,,,
6455,1208105209,,,,,,,
6456,7378607665,,,,,,,
6457,4188105395,,,,,,,
6458,3158104439,,,,,,,
6459,6138106090,,,,,,,
6460,8508601449,,,,,,,
6461,1208703919,,,,,,,
6462,1018104121,,,,,,,
6463,5408803256,,,,,,,
6464,6138107391,,,,,,,
6465,2208608871,,,,,,,
6466,4178107726,,,,,,,
6467,1058702921,,,,,,,
6468,1078107839,,,,,,,
6469,1358100924,,,,,,,
6470,4028102992,,,,,,,
6471,1058701695,,,,,,,
6472,1068200864,,,,,,,
6473,4688102537,,,,,,,
6474,2148600636,,,,,,,
6475,2208108986,,,,,,,
6476,1098100621,,,,,,,
6477,4168105428,,,,,,,
6478,1208101311,,,,,,,
6479,1618104014,,,,,,,
6480,2048101468,,,,,,,
6481,1378508005,,,,,,,
6482,2348101368,,,,,,,
6483,2648103629,,,,,,,
6484,1148105777,,,,,,,
6485,2218105411,,,,,,,
6486,5818703079,,,,,,,
6487,1101806956,,,,,,,
6488,1198101175,,,,,,,
6489,4028101648,,,,,,,
6490,4148107797,,,,,,,
6491,1108602294,,,,,,,
6492,2208100960,,,,,,,
6493,6673607131,,,,,,,
6494,5668609886,,,,,,,
6495,1708108494,,,,,,,
6496,5668801610,,,,,,,
6497,1198600262,,,,,,,
6498,7088104231,,,,,,,
6499,1078802959,,,,,,,
6500,1318105478,,,,,,,
6501,4848606741,,,,,,,
6502,1238106376,,,,,,,
6503,8538604810,,,,,,,
6504,5048106882,,,,,,,
6505,3218104483,,,,,,,
6506,5038102036,,,,,,,
6507,3018109979,,,,,,,
6508,6808708704,,,,,,,
6509,1198604197,,,,,,,
6510,1288703400,,,,,,,
6511,6458603808,,,,,,,
6512,5608601744,,,,,,,
6513,1218102828,,,,,,,
6514,2118601463,,,,,,,
6515,1018609002,,,,,,,
6516,6212106702,,,,,,,
6517,1058702118,,,,,,,
6518,4188103949,,,,,,,
6519,1148105983,,,,,,,
6520,2048601753,,,,,,,
6521,2208606378,,,,,,,
6522,3788606613,,,,,,,
6523,2018108657,,,,,,,
6524,5668602668,,,,,,,
6525,1148604406,,,,,,,
6526,5878802982,,,,,,,
6527,1998102629,,,,,,,
6528,3148106855,,,,,,,
6529,3148609741,,,,,,,
6530,2108109524,,,,,,,
6531,1050405808,,,,,,,
6532,1448103831,,,,,,,
6533,6928106054,,,,,,,
6534,2118803519,,,,,,,
6535,8438601147,,,,,,,
6536,6158107606,,,,,,,
6537,1018600522,,,,,,,
6538,3398609546,,,,,,,
6539,2208101909,,,,,,,
6540,1198607157,,,,,,,
6541,2268101539,,,,,,,
6542,8258101426,,,,,,,
6543,1018602844,,,,,,,
6544,1068708183,,,,,,,
6545,6020202374,['에스케이텔레콤 주식회사'],2001-03-02,2.02E+12,이동전화 위치추적 장치,"['H04W 4/029', 'H04W 64/00', 'H04M 1/725']",,거절
6546,1078705432,,,,,,,
6547,1358102139,,,,,,,
6548,7208700663,,,,,,,
6549,6100909518,,,,,,,
6550,2208702750,,,,,,,
6551,5298708211,,,,,,,
6552,5068108689,,,,,,,
6553,7468706407,,,,,,,
6554,4178106070,,,,,,,
6555,1058102677,,,,,,,
6556,2048601141,,,,,,,
6557,6138107604,,,,,,,
6558,3148105617,,,,,,,
6559,1198607276,,,,,,,
6560,2268108415,,,,,,,
6561,2148708825,,,,,,,
6562,6098101091,,,,,,,
6563,4168101959,,,,,,,
6564,1828706640,,,,,,,
6565,4818705663,,,,,,,
6566,5048104266,,,,,,,
6567,1058606557,,,,,,,
6568,1238102157,,,,,,,
6569,1050300054,,,,,,,
6570,6218100521,,,,,,,
6571,1223104480,,,,,,,
6572,1108603266,,,,,,,
6573,4708108498,,,,,,,
6574,2018601105,,,,,,,
6575,6218100018,['(주)케이씨'],2011-09-16,2.02E+12,가변 사판식 압축기용 중공 피스톤,"['F04B 39/12', 'F04B 39/00', 'F04B 27/10', 'F04B 27/08']",,거절
6576,6218100018,['주식회사 케이씨'],2002-12-03,2.02E+12,슬릿형 유체 분사 장치,"['B05B 1/04', 'B05B 9/01', 'G02F 1/13', 'H01L 21/67']",2.00E+12,소멸
6577,6218100018,['주식회사 케이씨'],2009-12-22,2.02E+12,습식 세정장치용 배관유닛,['H01L 21/67'],2.00E+12,소멸
6578,6218100018,['주식회사 케이씨'],2008-12-30,2.02E+12,대면적 기판의 접촉식 세정장치,['H01L 21/67'],2.00E+12,소멸
6579,6218100018,['주식회사 케이씨'],2009-11-04,2.02E+12,대면적 기판의 언로딩 장치,"['H01L 21/683', 'H01L 21/677', 'G02F 1/13']",,거절
6580,2298101709,,,,,,,
6581,2208804501,,,,,,,
6582,2128608353,,,,,,,
6583,2068108659,,,,,,,
6584,1223503883,,,,,,,
6585,2148101585,,,,,,,
6586,8938102715,,,,,,,
6587,3178107418,,,,,,,
6588,2208108807,,,,,,,
6589,1198600708,,,,,,,
6590,6168108287,,,,,,,
6591,1178103410,,,,,,,
6592,6378809211,,,,,,,
6593,1058601950,,,,,,,
6594,1078601983,,,,,,,
6595,3158109722,,,,,,,
6596,5028608299,,,,,,,
6597,4718103659,,,,,,,
6598,8598707256,,,,,,,
6599,5038104976,,,,,,,
6600,3768807883,,,,,,,
6601,1828805481,,,,,,,
6602,4938701936,,,,,,,
6603,1058601116,,,,,,,
6604,6218104271,,,,,,,
6605,6218102264,,,,,,,
6606,1228106509,,,,,,,
6607,4728101847,,,,,,,
6608,1108102498,,,,,,,
6609,3508603181,,,,,,,
6610,1268109813,,,,,,,
6611,8850607400,,,,,,,
6612,6168102205,,,,,,,
6613,3818107452,,,,,,,
6614,2648107265,,,,,,,
6615,1118802002,,,,,,,
6616,5048105169,,,,,,,
6617,5531308583,,,,,,,
6618,3368807103,,,,,,,
6619,3128109825,,,,,,,
6620,2078108128,,,,,,,
6621,8198609347,,,,,,,
6622,8728203394,,,,,,,
6623,8078103787,,,,,,,
6624,2068606813,,,,,,,
6625,1058507749,,,,,,,
6626,2408806050,,,,,,,
6627,2068607458,,,,,,,
6628,7858500129,,,,,,,
6629,1288609855,,,,,,,
6630,1198606041,,,,,,,
6631,4708803870,,,,,,,
6632,1398105541,,,,,,,
6633,2118701870,,,,,,,
6634,4158106343,,,,,,,
6635,1048100901,,,,,,,
6636,5948804127,,,,,,,
6637,7520408890,,,,,,,
6638,6078109095,,,,,,,
6639,1208109609,,,,,,,
6640,1138603671,,,,,,,
6641,1168105845,,,,,,,
6642,5498805954,,,,,,,
6643,2208105496,,,,,,,
6644,2068105460,,,,,,,
6645,2118805551,,,,,,,
6646,1108104977,,,,,,,
6647,4028102200,,,,,,,
6648,2118602905,,,,,,,
6649,3128609324,,,,,,,
6650,4678704020,,,,,,,
6651,1198103533,,,,,,,
6652,6108104226,,,,,,,
6653,1198106217,,,,,,,
6654,8468800400,,,,,,,
6655,2538704782,,,,,,,
6656,1208107139,,,,,,,
6657,5029505555,,,,,,,
6658,5338106089,,,,,,,
6659,5118108117,,,,,,,
6660,5038103105,,,,,,,
6661,4028103515,,,,,,,
6662,5048101128,,,,,,,
6663,2808100298,,,,,,,
6664,2858109124,,,,,,,
6665,5038608464,,,,,,,
6666,1198606669,,,,,,,
6667,7088107026,,,,,,,
6668,1058702778,,,,,,,
6669,2068605615,,,,,,,
6670,1058606499,,,,,,,
6671,2148604846,,,,,,,
6672,1448101969,,,,,,,
6673,3708603551,,,,,,,
6674,1068608794,,,,,,,
6675,1058707560,,,,,,,
6676,1548105534,,,,,,,
6677,6228803624,,,,,,,
6678,5028103871,,,,,,,
6679,2268109873,,,,,,,
6680,2048600629,,,,,,,
6681,2208805935,,,,,,,
6682,1598806734,,,,,,,
6683,2398101369,,,,,,,
6684,6338602951,,,,,,,
6685,2208609379,,,,,,,
6686,5298101989,,,,,,,
6687,3178102100,,,,,,,
6688,2068603098,,,,,,,
6689,1138607965,,,,,,,
6690,6038107453,,,,,,,
6691,3108807969,,,,,,,
6692,1048103159,,,,,,,
6693,6208600516,,,,,,,
6694,1118107596,,,,,,,
6695,5158108528,,,,,,,
6696,6768709721,,,,,,,
6697,4458804443,,,,,,,
6698,2878704726,,,,,,,
6699,3528809818,,,,,,,
6700,1168100585,,,,,,,
6701,1798701465,,,,,,,
6702,3148608041,,,,,,,
6703,2143107068,,,,,,,
6704,4178109571,,,,,,,
6705,1248706048,,,,,,,
6706,1148103268,,,,,,,
6707,3468607381,,,,,,,
6708,3018108332,,,,,,,
6709,2208102890,,,,,,,
6710,4658605246,,,,,,,
6711,2068603237,,,,,,,
6712,1054102957,,,,,,,
6713,3428108439,,,,,,,
6714,2110707362,,,,,,,
6715,4088105590,,,,,,,
6716,2048802791,,,,,,,
6717,1298106494,,,,,,,
6718,5048600981,,,,,,,
6719,8708105924,,,,,,,
6720,8788107611,,,,,,,
6721,3018102282,,,,,,,
6722,1288101477,,,,,,,
6723,6058107336,,,,,,,
6724,1018605829,,,,,,,
6725,8918808999,,,,,,,
6726,7228707279,,,,,,,
6727,1648108522,,,,,,,
6728,2158605290,,,,,,,
6729,5208608118,,,,,,,
6730,5038103445,,,,,,,
6731,3898706370,,,,,,,
6732,3928708745,,,,,,,
6733,6098105792,,,,,,,
6734,8058600997,,,,,,,
6735,2158603920,,,,,,,
6736,1388105038,,,,,,,
6737,5048103660,,,,,,,
6738,2718602640,,,,,,,
6739,1208609745,,,,,,,
6740,2068603149,,,,,,,
6741,3608802588,,,,,,,
6742,8693507824,,,,,,,
6743,1138109853,,,,,,,
6744,3138708296,,,,,,,
6745,3148108227,,,,,,,
6746,1138609232,,,,,,,
6747,1048607592,,,,,,,
6748,6218605206,,,,,,,
6749,1068100876,,,,,,,
6750,2038607637,,,,,,,
6751,1098603741,,,,,,,
6752,4128102581,,,,,,,
6753,2058806175,,,,,,,
6754,6178104450,,,,,,,
6755,1808108899,,,,,,,
6756,3088708575,,,,,,,
6757,4888803845,,,,,,,
6758,1298609643,,,,,,,
6759,1168102867,,,,,,,
6760,1208206470,,,,,,,
6761,6538804994,,,,,,,
6762,1178100275,,,,,,,
6763,8288804759,,,,,,,
6764,4022109304,,,,,,,
6765,1228600613,,,,,,,
6766,8968600318,,,,,,,
6767,6588107470,,,,,,,
6768,1058705300,,,,,,,
6769,1018100111,,,,,,,
6770,1088104322,,,,,,,
6771,4098607677,,,,,,,
6772,1138605366,,,,,,,
6773,5078101988,,,,,,,
6774,8498802492,,,,,,,
6775,1050200076,,,,,,,
6776,4168101042,,,,,,,
6777,5528802351,,,,,,,
6778,5148106225,,,,,,,
6779,1058601248,,,,,,,
6780,2318609662,,,,,,,
6781,1218600921,,,,,,,
6782,6138107649,,,,,,,
6783,1058705067,,,,,,,
6784,3018104191,,,,,,,
6785,1208100732,,,,,,,
6786,1058702385,,,,,,,
6787,1101603716,,,,,,,
6788,1058609318,,,,,,,
6789,5028102035,,,,,,,
6790,3178101579,,,,,,,
6791,4048104167,,,,,,,
6792,2248103364,,,,,,,
6793,5128107583,,,,,,,
6794,2208806982,,,,,,,
6795,1298805382,,,,,,,
6796,2648100940,,,,,,,
6797,1018105841,,,,,,,
6798,2648107380,,,,,,,
6799,1118609772,,,,,,,
6800,1370407597,,,,,,,
6801,3048106603,,,,,,,
6802,6138109583,,,,,,,
6803,4768604729,,,,,,,
6804,1260104327,,,,,,,
6805,1368106244,,,,,,,
6806,1198602774,,,,,,,
6807,3178107501,,,,,,,
6808,6758808382,,,,,,,
6809,1148701975,,,,,,,
6810,8998708313,,,,,,,
6811,2648102753,,,,,,,
6812,1278603583,,,,,,,
6813,6092207807,,,,,,,
6814,5898700849,,,,,,,
6815,1050802224,,,,,,,
6816,1170307289,,,,,,,
6817,1058706500,,,,,,,
6818,1468705270,,,,,,,
6819,4028101580,,,,,,,
6820,2648105600,,,,,,,
6821,2118702832,,,,,,,
6822,3128108872,,,,,,,
6823,1378605384,,,,,,,
6824,2208802869,,,,,,,
6825,2098803832,,,,,,,
6826,5040902114,,,,,,,
6827,1121808045,,,,,,,
6828,4208702539,,,,,,,
6829,5158106180,,,,,,,
6830,4938600611,,,,,,,
6831,2068105765,,,,,,,
6832,3278700803,,,,,,,
6833,8178603385,,,,,,,
6834,5038102523,,,,,,,
6835,3168105658,,,,,,,
6836,1098108406,,,,,,,
6837,2118706887,,,,,,,
6838,1138602686,,,,,,,
6839,1138608346,,,,,,,
6840,1180603979,,,,,,,
6841,2098107239,,,,,,,
6842,6211907679,,,,,,,
6843,2248101083,,,,,,,
6844,2108105769,,,,,,,
6845,1018609851,,,,,,,
6846,6158101833,,,,,,,
6847,6028707691,,,,,,,
6848,3058603483,,,,,,,
6849,1128107834,,,,,,,
6850,4418704341,,,,,,,
6851,1138609830,,,,,,,
6852,2108109216,,,,,,,
6853,1018604104,,,,,,,
6854,7328106201,,,,,,,
6855,4022000075,,,,,,,
6856,5268104396,,,,,,,
6857,4018107879,,,,,,,
6858,4028107998,,,,,,,
6859,6668601980,,,,,,,
6860,3148100615,,,,,,,
6861,2618107988,,,,,,,
6862,1058703375,,,,,,,
6863,1208109353,,,,,,,
6864,1138600332,,,,,,,
6865,4368607581,,,,,,,
6866,2028507237,,,,,,,
6867,5048101685,,,,,,,
6868,6298103360,,,,,,,
6869,3018108331,,,,,,,
6870,2933500676,,,,,,,
6871,4118105412,,,,,,,
6872,6178602012,,,,,,,
6873,7108806663,,,,,,,
6874,5218608776,,,,,,,
6875,3998108228,,,,,,,
6876,6108106358,,,,,,,
6877,1198105696,,,,,,,
6878,4088108771,,,,,,,
6879,2118604573,,,,,,,
6880,1818603168,,,,,,,
6881,3018101879,,,,,,,
6882,2148806017,,,,,,,
6883,4038105313,,,,,,,
6884,2018108391,,,,,,,
6885,2118609867,,,,,,,
6886,1308704054,,,,,,,
6887,6052508486,,,,,,,
6888,3408105350,,,,,,,
6889,1198607966,,,,,,,
6890,4128108593,,,,,,,
6891,3128102023,,,,,,,
6892,2018601556,,,,,,,
6893,1258102775,,,,,,,
6894,1318600450,,,,,,,
6895,1388103321,,,,,,,
6896,1191700674,,,,,,,
6897,8308708215,,,,,,,
6898,2148704296,,,,,,,
6899,6018103666,,,,,,,
6900,8528108547,,,,,,,
6901,3378608577,,,,,,,
6902,6168602746,,,,,,,
6903,1208806062,,,,,,,
6904,2228105258,,,,,,,
6905,1108101770,,,,,,,
6906,8748708489,,,,,,,
6907,1058705064,,,,,,,
6908,1348101884,,,,,,,
6909,2648102627,,,,,,,
6910,1059906623,,,,,,,
6911,1018106256,,,,,,,
6912,1283600230,,,,,,,
6913,2958704244,,,,,,,
6914,2018602768,,,,,,,
6915,1198104196,,,,,,,
6916,1108101891,,,,,,,
6917,1081100472,,,,,,,
6918,2298109133,,,,,,,
6919,1371408414,,,,,,,
6920,6138101281,,,,,,,
6921,8838609403,,,,,,,
6922,6538100917,,,,,,,
6923,2278509728,,,,,,,
6924,2148708573,,,,,,,
6925,5798102600,,,,,,,
6926,6208501019,,,,,,,
6927,1112809437,,,,,,,
6928,2118604510,,,,,,,
6929,1238600907,,,,,,,
6930,4170604689,,,,,,,
6931,3148107343,,,,,,,
6932,6098109888,,,,,,,
6933,1578603211,,,,,,,
6934,6168103080,,,,,,,
6935,1058704621,,,,,,,
6936,5948104446,,,,,,,
6937,5088109689,,,,,,,
6938,1198602358,,,,,,,
6939,6278106092,,,,,,,
6940,5048101640,,,,,,,
6941,6188102564,,,,,,,
6942,1058704900,,,,,,,
6943,4778603768,,,,,,,
6944,7118601146,,,,,,,
6945,7158604562,,,,,,,
6946,2208701519,,,,,,,
6947,2208700301,,,,,,,
6948,1238105633,,,,,,,
6949,2170400172,,,,,,,
6950,1208700854,,,,,,,
6951,3808108770,,,,,,,
6952,1048106726,,,,,,,
6953,1078703684,,,,,,,
6954,1368100289,,,,,,,
6955,1130100121,,,,,,,
6956,6168601505,,,,,,,
6957,6098609175,,,,,,,
6958,8028703419,,,,,,,
6959,5758805192,,,,,,,
6960,1098602809,,,,,,,
6961,4028108947,,,,,,,
6962,2258104128,,,,,,,
6963,5078606826,,,,,,,
6964,3738809969,,,,,,,
6965,5038103806,,,,,,,
6966,1528802766,,,,,,,
6967,6178102249,,,,,,,
6968,3018109928,,,,,,,
6969,5518708364,,,,,,,
6970,2068104056,,,,,,,
6971,1488609272,,,,,,,
6972,5888802719,,,,,,,
6973,8088705186,,,,,,,
6974,6948701384,,,,,,,
6975,1138109007,,,,,,,
6976,2148803868,,,,,,,
6977,1258105232,,,,,,,
6978,2448104572,,,,,,,
6979,1208801786,,,,,,,
6980,2148106572,,,,,,,
6981,1018108101,,,,,,,
6982,8708503815,,,,,,,
6983,8611802014,,,,,,,
6984,1058703892,,,,,,,
6985,6138101276,,,,,,,
6986,2208602068,,,,,,,
6987,1088108941,,,,,,,
6988,5080202287,,,,,,,
6989,5968601657,,,,,,,
6990,1148700881,,,,,,,
6991,2068602904,,,,,,,
6992,1078705865,,,,,,,
