,BusinessNum,cmpCd,cmpNm,cmpScl,criGrd,accDate,grdDesc
615,6848602082,8168248,가람정보통신,중소기업,A3,2022-07-19,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
616,8458104044,,,,,,
617,6138103258,,,,,,
618,2238805581,,,,,,
619,1168108905,,,,,,
620,6208102710,,,,,,
621,1078804588,,,,,,
622,2118802437,,,,,,
623,3488605545,8261307,피드인터내셔널,중소기업,C3,2022-07-19,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
624,6878805297,,,,,,
625,1268103381,,,,,,
626,3188703297,,,,,,
627,2018600859,,,,,,
628,5028607422,,,,,,
629,1198608433,,,,,,
630,6178107394,,,,,,
631,5488608212,,,,,,
632,4868107145,,,,,,
633,7378108023,,,,,,
634,1200207414,,,,,,
635,8638605417,6731232,이지트레이더,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
636,2208608731,,,,,,
637,6428603418,,,,,,
638,6718702785,6536578,가온종합건설,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
639,8458806773,,,,,,
640,7678108791,,,,,,
641,4098103142,,,,,,
642,5618600292,6656259,하이브랩,중소기업,C3,2022-07-19,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
643,1098603487,,,,,,
644,3628702720,,,,,,
645,1078609514,,,,,,
646,1358605089,,,,,,
647,2268109430,,,,,,
648,6618603662,,,,,,
649,5238107804,,,,,,
650,8148101054,,,,,,
651,1228101892,2882475,서진시스템,중견기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
652,5060200455,,,,,,
653,5028101937,,,,,,
654,6708800893,,,,,,
655,6081408262,,,,,,
656,7038607220,,,,,,
657,1218602086,,,,,,
658,1238609537,,,,,,
659,8137408711,,,,,,
660,1308609893,,,,,,
661,6818806095,,,,,,
662,4688101429,,,,,,
663,4898800848,,,,,,
664,1138601216,,,,,,
665,4788606843,,,,,,
666,5158100601,,,,,,
667,4128105659,,,,,,
668,6818100057,6782951,케이씨,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
669,8738103817,,,,,,
670,6118105148,,,,,,
671,4038106380,,,,,,
672,1168103488,,,,,,
673,6938109489,,,,,,
674,1018102956,,,,,,
675,4158103805,,,,,,
676,5418704010,,,,,,
677,6018105506,,,,,,
678,1170707413,,,,,,
679,1138103339,,,,,,
680,1068600793,,,,,,
681,7068108371,,,,,,
682,2068107359,,,,,,
683,1408103126,,,,,,
684,4159007079,,,,,,
685,3368601390,,,,,,
686,2368807833,6527702,(주)지케이에스,중소기업,C2,2022-05-15,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
687,2368807833,6527702,지케이에스,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
688,1058709404,,,,,,
689,5148102245,2590485,유정보통신,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
690,3978605759,,,,,,
691,7418700474,,,,,,
692,1348103007,,,,,,
693,5288801295,,,,,,
694,8108806367,,,,,,
695,1138600716,,,,,,
696,2208109727,1195344,신세계토건,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
697,1221300612,,,,,,
698,4178108736,,,,,,
699,1078709771,,,,,,
700,8938807338,,,,,,
701,3338800588,,,,,,
702,1018703275,,,,,,
703,1068100299,,,,,,
704,6068109174,,,,,,
705,4678702653,,,,,,
706,2138602945,,,,,,
707,3178108025,,,,,,
708,1262908649,,,,,,
709,1061005623,,,,,,
710,1078101171,1953617,신용통신,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
711,8498703757,,,,,,
712,1058708189,3714561,케이티스정보,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
713,1050203819,,,,,,
714,3708603182,,,,,,
715,1191208618,,,,,,
716,2518603719,,,,,,
717,1198600785,,,,,,
718,1348605887,2760038,하이컴텍,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
719,5348805724,,,,,,
720,1448107355,4136822,제이엠케이,중소기업,C3,2022-07-19,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
721,4608603012,,,,,,
722,3958109982,,,,,,
723,1171408293,,,,,,
724,1108101974,,,,,,
725,6098109328,,,,,,
726,3018603838,,,,,,
727,3748103645,,,,,,
728,1138600112,,,,,,
729,1308105065,,,,,,
730,4608108417,,,,,,
731,3148102346,,,,,,
732,3018109288,,,,,,
733,1221605729,,,,,,
734,6078506473,,,,,,
735,1058709497,,,,,,
736,4038101013,,,,,,
737,1198100562,,,,,,
738,1228600884,,,,,,
739,1098605914,,,,,,
740,2208807204,6151375,(주)제이비디엔에스,중소기업,C3,2022-05-15,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
741,6218601419,,,,,,
742,1148603026,,,,,,
743,7038609863,,,,,,
744,5040700038,,,,,,
745,1088102070,,,,,,
746,6698707480,6415924,에버이엔씨,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
747,3148105573,,,,,,
748,6208107410,,,,,,
749,1028105063,,,,,,
750,1178103185,,,,,,
751,5028102632,,,,,,
752,1208106173,,,,,,
753,4488707951,,,,,,
754,4158102978,1206568,(주)다우종합건설,중소기업,A3,2022-04-15,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
755,2998606984,,,,,,
756,1298103341,,,,,,
757,6178602115,,,,,,
758,3748809954,8581205,(주)제이투에이치,중소기업,C2,2022-03-31,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
759,1098107463,,,,,,
760,1018603994,2280542,타이호인스트,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
761,1058601562,,,,,,
762,2118604634,1508933,잉가솔랜드코리아,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
763,1178101699,,,,,,
764,5028102841,2278438,서경네트웍스,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
765,5508707130,,,,,,
766,1108104262,,,,,,
767,1358101867,1380610,한국통신정보,중소기업,C3,2022-07-19,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
768,1208707763,,,,,,
769,5179606382,,,,,,
770,1101900371,,,,,,
771,3128600802,4027341,넥스트비즈,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
772,3058104174,,,,,,
773,1168103752,,,,,,
774,5028606523,,,,,,
775,1448102072,,,,,,
776,8309205153,,,,,,
777,4098606052,,,,,,
778,5978801848,,,,,,
779,1068609382,3226736,남경,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
780,3138106717,4043822,대성이앤지,중소기업,A3,2022-07-19,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
781,1058708085,,,,,,
782,1058100544,,,,,,
783,6928706544,,,,,,
784,2248102897,,,,,,
785,1428104631,5889855,바른기술,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
786,1068601546,,,,,,
787,2148709653,2653621,씨앤제이글로벌,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
788,1148600671,,,,,,
789,3398102590,,,,,,
790,2208807095,,,,,,
791,8448109257,,,,,,
792,1228600209,,,,,,
793,1208702399,,,,,,
794,1198104565,,,,,,
795,3148606209,,,,,,
796,1198603051,,,,,,
797,6678607664,,,,,,
798,1061206414,,,,,,
799,4128109464,,,,,,
800,3148100446,1466049,반도정보기술,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
801,4168103033,,,,,,
802,1058703893,,,,,,
803,5538608567,,,,,,
804,4188101799,,,,,,
805,6078109254,,,,,,
806,3168105692,,,,,,
807,1078808428,5988941,비즈플레이,중소기업,A3,2022-07-19,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
808,1208603147,,,,,,
809,5088107166,3037690,성일기업,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
810,5768804063,,,,,,
811,6478808242,,,,,,
812,4178102444,,,,,,
813,4168101559,,,,,,
814,1098104872,,,,,,
815,6778607024,,,,,,
816,2898805446,,,,,,
817,1208104404,,,,,,
818,2348107620,9146918,디자인하다,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
819,1448100853,,,,,,
820,2248100078,,,,,,
821,2048602602,,,,,,
822,5148105975,,,,,,
823,8108805682,,,,,,
824,6158109705,,,,,,
825,1191805561,,,,,,
826,3768700602,,,,,,
827,6028107977,,,,,,
828,1058709563,,,,,,
829,3658801502,6520616,대선정보통신,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
830,2148704243,,,,,,
831,1058708716,,,,,,
832,2118701736,1578581,청담정보기술,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
833,1058103374,,,,,,
834,4018106987,,,,,,
835,1198608641,,,,,,
836,6598806875,,,,,,
837,1130200652,,,,,,
838,2068601218,,,,,,
839,2018606711,,,,,,
840,1050706952,,,,,,
841,1968603655,8769311,코리아소프트(주),중소기업,B3,2022-05-15,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
842,4178108580,,,,,,
843,5028606489,,,,,,
844,1058707898,4020044,(주)씨엔엠,중소기업,C1,2022-02-15,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
845,2208806127,4091371,아이케이씨건설,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
846,4038100788,,,,,,
847,4028103343,,,,,,
848,1638500395,8825290,요거프레소,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
849,1198105539,,,,,,
850,1228109408,,,,,,
851,2208104635,,,,,,
852,1208603988,,,,,,
853,6168605708,,,,,,
854,1358604383,,,,,,
855,5038108361,,,,,,
856,6915103608,,,,,,
857,1273000144,,,,,,
858,5108107146,,,,,,
859,2098102617,,,,,,
860,6578703595,,,,,,
861,1238609620,,,,,,
862,3708607647,,,,,,
863,4368709574,,,,,,
864,1058709498,,,,,,
865,5028609421,,,,,,
866,5968806389,6659060,채움기술,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
867,8318808712,,,,,,
868,3278606842,9218427,한빛통신,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
869,3898804387,,,,,,
870,1238604118,,,,,,
871,2098807882,,,,,,
872,3148107443,,,,,,
873,5028104245,,,,,,
874,1148700245,,,,,,
875,2508108987,,,,,,
876,2028102903,,,,,,
877,1233601439,,,,,,
878,8108702324,,,,,,
879,1238709150,,,,,,
880,1078704487,,,,,,
881,3258103367,,,,,,
882,1078701351,,,,,,
883,1098108423,,,,,,
884,1198603463,,,,,,
885,1378609565,,,,,,
886,3948808496,,,,,,
887,3935009327,,,,,,
888,3708600786,,,,,,
889,2010209205,,,,,,
890,6030707889,,,,,,
891,5838608302,,,,,,
892,2108105589,1335442,서울고속도로,중견기업,C3,2022-07-19,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
893,6138106541,1543656,경남일보,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
894,1018606595,,,,,,
895,4788601053,6800486,씨너렉스,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
896,8158806580,,,,,,
897,6098108263,,,,,,
898,6138700740,,,,,,
899,1198601393,,,,,,
900,4278607113,6783377,영진인포텍,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
901,3148109968,,,,,,
902,1052007366,,,,,,
903,1138609526,,,,,,
904,1138103195,,,,,,
905,5458604062,,,,,,
906,1238100276,,,,,,
907,4168105892,,,,,,
908,5032407802,,,,,,
909,1148602961,,,,,,
910,1198100267,,,,,,
911,2158105651,,,,,,
912,6168104024,,,,,,
913,6778609344,,,,,,
914,5168705099,8777622,엔에스건설,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
915,4208704018,8353772,후오비,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
916,2258106950,,,,,,
917,1088108087,,,,,,
918,1078709270,,,,,,
919,1178105778,,,,,,
920,2068103058,,,,,,
921,5020807488,,,,,,
922,2218709570,,,,,,
923,1651508523,,,,,,
924,4428102787,,,,,,
925,1058708044,,,,,,
926,3018105211,2988991,서건,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
927,1078600991,,,,,,
928,1378104050,,,,,,
929,6228807021,,,,,,
930,5268709826,,,,,,
931,2218106172,,,,,,
932,1051009604,,,,,,
933,1058705208,,,,,,
934,6028109915,,,,,,
935,1221308644,,,,,,
936,1308601404,,,,,,
937,1058104544,,,,,,
938,8261900715,,,,,,
939,6318605697,,,,,,
940,1198606264,,,,,,
941,2028107046,,,,,,
942,3128608873,3860108,한국풀운영,중견기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
943,1068601682,,,,,,
944,2158704093,,,,,,
945,1168107985,,,,,,
946,4518106344,,,,,,
947,5518703024,,,,,,
948,3128604085,,,,,,
949,1198101365,,,,,,
950,5588701363,,,,,,
951,1018206497,,,,,,
952,1282201584,,,,,,
953,3608601018,,,,,,
954,2128103240,,,,,,
955,1898105866,,,,,,
956,8088707280,,,,,,
957,3148608252,,,,,,
958,1058709084,,,,,,
959,1108107044,,,,,,
960,1198609221,,,,,,
961,6030707425,,,,,,
962,2208603213,,,,,,
963,1058703336,,,,,,
964,6168105839,1553619,세영종합건설,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
965,1238100922,2157501,지씨티인터내셔날,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
966,6838602541,,,,,,
967,1108100364,,,,,,
968,1058700928,,,,,,
969,1168100794,1340893,제일정보건설,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
970,1348606269,,,,,,
971,3178102756,,,,,,
972,6088105803,,,,,,
973,4884508800,,,,,,
974,5418809694,,,,,,
975,2118708226,1636358,투비네트웍스,중소기업,A3,2022-07-19,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
